id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchase,numwebpurchases,numcatalogpurcha,numstorepurchase,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,totalchildren,totalspending,totalpurchases,totalcampaignsac,age,familysize,costumertenuredays,spendingincomeratio,webpurchaseratio,storepurchaserat,webconversionrate,dealpurchaseratio,campaignacceptancerate,is_parent,pc1,pc2,cluster
1172,1983,3,1,92491,0,0,5/1/13,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0,2034,24,4,38,2,424,0.021991329,0.28,0.48,1.75,0.04,0.666666667,0,3.828581244,-1.410346512,1
569,1991,2,3,90273,0,0,12/14/13,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,1991,18,4,30,1,197,0.022055321,0.263157895,0.368421053,1.666666667,0.052631579,0.666666667,0,3.741801493,-2.318001295,1
4686,1962,3,3,82571,0,0,4/2/14,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,1686,24,1,59,1,88,0.020418791,0.24,0.52,2,0,0.166666667,0,4.212054896,-0.886818267,1
1381,1982,3,3,38513,1,0,1/28/14,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,324,12,1,39,2,152,0.008412744,0.461538462,0.384615385,0.666666667,0.384615385,0.166666667,1,-0.286784943,-0.266287233,3
2634,1979,3,3,16653,1,0,4/18/14,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,69,6,1,42,2,72,0.004143398,0.285714286,0.428571429,0.285714286,0.428571429,0.166666667,1,-2.255327644,-2.268948382,2
10905,1955,2,2,42586,1,1,10/29/12,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,252,11,1,66,4,608,0.005917438,0.333333333,0.5,0.444444444,0.416666667,0.166666667,1,-1.05676665,2.439374809,3
1744,1965,1,3,23529,0,1,1/7/13,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,54,4,0,56,2,538,0.00229504,0.2,0.4,0.142857143,0.2,0,1,-2.396001675,-1.137805339,2
1000,1961,3,2,74881,1,1,3/8/13,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,2,964,23,0,60,4,478,0.01287376,0.375,0.5,1.5,0.166666667,0,1,1.602962345,1.027495237,3
3828,1951,2,1,71107,0,1,2/17/13,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1,1327,26,0,70,3,497,0.018662016,0.259259259,0.481481481,1.4,0.074074074,0,1,2.566832085,0.869372446,1
8605,1964,3,2,46910,1,1,3/23/14,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,68,5,0,57,4,98,0.001449584,0.333333333,0.5,0.285714286,0.333333333,0,1,-2.261929137,1.497115978,2
10304,1959,2,1,18690,0,0,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,60,4,0,62,2,548,0.003210273,0.2,0.4,0.111111111,0.2,0,0,-2.782524846,-0.482365928,2
4351,1955,2,3,37244,1,1,4/27/13,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,2,55,4,1,66,3,428,0.001476748,0.2,0.4,0.125,0.2,0.166666667,1,-2.023094275,0.565377299,2
10129,1966,2,2,82427,0,0,3/12/14,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,1456,20,1,55,2,109,0.017664115,0.142857143,0.571428571,1.5,0.047619048,0.166666667,0,3.216959592,-1.208010422,1
2499,1958,1,3,75342,0,1,5/6/13,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,563,17,0,63,2,419,0.007472592,0.277777778,0.555555556,1,0.055555556,0,1,1.3439291,-0.159481661,3
10092,1954,2,3,70044,0,1,2/18/13,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,1504,22,0,67,2,496,0.021472217,0.304347826,0.217391304,1.166666667,0.173913043,0,1,2.664434044,1.599164534,3
7500,1967,2,3,79146,1,1,4/24/14,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,564,17,0,54,3,66,0.007126071,0.444444444,0.444444444,1.142857143,0.111111111,0,1,1.056167882,-0.343800112,3
5796,1963,2,1,77437,0,0,11/26/13,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0,1125,22,1,58,2,215,0.014527939,0.173913043,0.565217391,2,0.043478261,0.166666667,0,3.414850396,-0.875055587,1
10556,1959,2,1,54984,0,1,5/24/14,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,1,358,13,1,62,3,36,0.006510985,0.428571429,0.428571429,0.75,0.285714286,0.166666667,1,0.129620505,0.515824028,3
1064,1971,3,1,42403,1,0,12/11/13,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,42,4,0,50,3,200,0.000990496,0.2,0.6,0.111111111,0.2,0,1,-2.752424659,0.066313924,2
48,1964,2,2,55761,0,1,4/24/14,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,1,184,8,1,57,3,66,0.003299797,0.444444444,0.333333333,0.571428571,0.222222222,0.166666667,1,-0.382680601,2.048776132,3
7610,1983,2,2,37292,1,0,4/18/13,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,460,14,0,38,3,437,0.012335085,0.4,0.333333333,0.666666667,0.333333333,0,1,-0.422136518,0.852304405,3
263,1945,3,3,45576,0,0,5/28/14,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,145,7,1,76,1,32,0.003181499,0.375,0.375,0.333333333,0.125,0.166666667,0,-0.398420893,0.246340005,3
10814,1947,2,2,70321,0,0,1/16/13,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,1376,24,1,74,2,529,0.019567412,0.24,0.52,1.2,0.04,0.166666667,0,3.225483903,-1.435451476,1
9710,1969,3,3,58086,0,1,1/20/13,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,792,21,0,52,2,525,0.013634955,0.5,0.318181818,1.222222222,0.090909091,0,1,1.769238826,1.94156605,3
9292,1952,2,1,81795,0,0,10/26/12,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,1382,22,0,69,2,611,0.016895898,0.173913043,0.304347826,1.333333333,0.043478261,0,0,3.262934893,-1.546184327,1
10250,1947,1,2,28389,0,0,11/20/12,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,28,3,0,74,2,586,0.000986298,0.25,0.5,0.125,0.25,0,0,-2.969984404,-0.317342761,2
7881,1946,3,1,66835,0,0,9/28/13,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,1033,23,0,75,2,274,0.015455974,0.25,0.541666667,2,0.041666667,0,0,3.019903279,0.653211113,1
5847,1969,2,3,69901,0,1,5/29/13,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,882,20,0,52,2,396,0.012617845,0.333333333,0.476190476,1.166666667,0.142857143,0,1,1.582545553,-0.366295647,1
737,1949,3,1,80360,0,0,3/3/13,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,2231,13,3,72,2,483,0.027762568,0.285714286,0.357142857,1.333333333,0.142857143,0.5,0,3.291185467,1.202269941,1
3571,1961,3,2,63342,0,1,10/16/12,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,1101,16,2,60,3,621,0.017381832,0.470588235,0.294117647,1.142857143,0.176470588,0.333333333,1,1.984342406,2.476892466,3
7807,1974,2,1,44989,0,1,9/12/12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,1,369,11,0,47,3,655,0.008202005,0.416666667,0.416666667,0.714285714,0.416666667,0,1,-0.733322316,-0.346675007,2
3878,1980,1,3,31859,1,0,2/27/14,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,48,4,0,41,2,122,0.001506639,0.2,0.6,0.125,0.2,0,1,-2.893349614,-1.460373795,2
5092,1949,3,3,51569,0,1,2/12/13,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,467,15,2,72,2,502,0.009055828,0.4375,0.4375,0.777777778,0.25,0.333333333,1,0.729912841,2.445748116,3
2154,1971,2,3,30372,1,1,12/25/12,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,44,5,0,50,3,551,0.001448703,0.333333333,0.5,0.25,0.5,0,1,-3.013707592,-0.209710644,2
5394,1979,1,3,16014,1,1,3/17/13,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,2,38,6,0,42,3,469,0.002372924,0.142857143,0.571428571,0.25,0.571428571,0,1,-3.392827039,-0.943975382,2
3798,1968,2,1,41120,1,1,11/6/13,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,81,6,0,53,4,235,0.001969844,0.285714286,0.428571429,0.285714286,0.428571429,0,1,-2.445210159,0.143282177,2
3524,1971,3,3,39763,1,0,8/4/13,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,167,8,1,50,2,329,0.004199884,0.555555556,0.222222222,0.5,0.222222222,0.166666667,1,-0.602340493,-0.157907339,3
5247,1955,3,1,38725,1,1,5/10/14,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,45,5,0,66,4,50,0.00116204,0.166666667,0.666666667,0.2,0.333333333,0,1,-2.613634002,1.630720656,2
5883,1972,2,1,77981,1,0,5/26/13,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,664,18,0,49,3,399,0.008514895,0.368421053,0.368421053,1.166666667,0.157894737,0,1,1.094941027,-0.649601504,1
2118,1964,1,1,62905,0,1,9/10/13,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,622,17,0,57,3,292,0.009887926,0.388888889,0.444444444,1.4,0.166666667,0,1,1.03702119,0.186027719,3
8812,1979,1,3,13533,1,0,3/10/13,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,48,5,0,42,2,476,0.003546885,0.333333333,0.5,0.25,0.333333333,0,1,-3.126150044,-0.950263935,2
6616,1975,2,2,59481,0,1,10/23/13,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,461,14,0,46,3,249,0.007750374,0.2,0.533333333,1,0.133333333,0,1,0.642738389,-0.33853024,3
2797,1977,2,1,72117,0,1,8/20/13,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,1073,25,0,44,3,313,0.0148786,0.346153846,0.346153846,1.5,0.038461538,0,1,2.494116512,0.867365551,1
4328,1986,1,1,21955,1,0,9/7/13,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,55,6,0,35,3,295,0.002505124,0.285714286,0.428571429,0.285714286,0.285714286,0,1,-2.8407439,-0.971010862,2
9167,1956,2,1,67131,0,1,3/26/13,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,976,23,0,65,3,460,0.014538738,0.375,0.5,1.285714286,0.125,0,1,1.743531233,0.738325367,3
10560,1980,3,3,36802,1,0,6/16/14,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,20,4,0,41,2,13,0.000543449,0.2,0.6,0.166666667,0.2,0,1,-2.493697478,0.3548109,2
2631,1982,2,2,71853,0,0,5/8/13,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,1149,16,0,39,2,417,0.015990982,0.117647059,0.352941176,1,0.058823529,0,0,2.321929224,-1.85141168,1
8312,1961,1,1,28249,0,0,6/15/14,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,43,5,0,60,2,14,0.001522178,0.333333333,0.5,0.285714286,0.166666667,0,0,-2.293061354,-1.149297435,2
5534,1975,3,1,47808,0,1,10/20/13,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,224,8,1,46,3,252,0.004685408,0.333333333,0.333333333,0.375,0.222222222,0.166666667,1,-0.779551655,1.095574168,3
5093,1974,3,3,25509,1,0,9/18/12,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,101,6,1,47,2,649,0.003959387,0.428571429,0.428571429,0.3,0.428571429,0.166666667,1,-2.068267391,-0.287587588,2
7592,1946,3,1,51012,0,0,4/18/13,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,209,9,0,75,2,437,0.004097075,0.4,0.4,0.571428571,0.1,0,0,-0.038277239,0.138958598,3
8895,1985,2,3,70596,0,0,10/5/12,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,968,20,0,36,1,632,0.013711825,0.142857143,0.571428571,1,0.047619048,0,0,2.382175173,-3.085563642,1
8584,1952,3,2,85431,0,0,6/8/13,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,1165,16,0,69,2,386,0.013636736,0.117647059,0.411764706,2,0.058823529,0,0,3.031103385,-1.177262143,1
2694,1967,2,1,42664,0,1,3/18/14,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,24,4,0,54,3,103,0.000562535,0.2,0.6,0.142857143,0.2,0,1,-2.552126326,1.383497079,2
8910,1955,2,2,42586,1,1,10/29/12,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,252,11,1,66,4,608,0.005917438,0.333333333,0.5,0.444444444,0.416666667,0.166666667,1,-1.05676665,2.439374809,3
7433,1985,2,3,29760,1,0,8/29/12,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,1,165,8,0,36,2,669,0.005544355,0.333333333,0.444444444,0.333333333,0.444444444,0,1,-1.884149467,-1.273837691,2
164,1977,3,1,28973,0,0,10/13/12,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,269,11,0,44,2,624,0.009284506,0.416666667,0.416666667,0.555555556,0.166666667,0,0,-0.558298265,0.71481579,3
10477,1973,3,2,39435,1,0,8/6/13,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,1,102,6,0,48,3,327,0.002586535,0.428571429,0.285714286,0.375,0.142857143,0,1,-1.339504912,0.917298806,2
2681,1984,1,1,65370,0,0,8/1/13,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,461,18,0,37,2,332,0.007052165,0.105263158,0.684210526,1,0.052631579,0,0,1.126091375,-2.168148799,1
5150,1979,1,3,20194,1,0,12/17/12,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,47,5,0,42,2,559,0.002327424,0.333333333,0.5,0.285714286,0.333333333,0,1,-2.932653517,-1.531542077,2
5283,1976,3,3,42473,1,1,2/17/14,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,2,144,7,0,45,3,132,0.003390389,0.25,0.5,0.333333333,0.375,0,1,-1.717377935,0.82556585,2
9645,1968,2,1,64590,0,0,10/14/12,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,1338,23,0,53,2,623,0.020715281,0.375,0.416666667,1.285714286,0.041666667,0,0,2.564929851,0.96333715,1
10678,1959,2,2,71232,0,1,11/28/13,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1,917,23,0,62,3,213,0.012873428,0.458333333,0.416666667,1.375,0.083333333,0,1,1.919352765,1.628703649,3
7261,1971,2,2,34600,1,1,1/1/13,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,318,12,1,50,4,544,0.009190751,0.384615385,0.384615385,0.555555556,0.384615385,0.166666667,1,-0.827170812,1.786775651,3
9648,1967,2,3,46904,1,1,11/3/12,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,2,253,10,0,54,3,603,0.005393996,0.454545455,0.363636364,0.555555556,0.363636364,0,1,-1.032919112,1.148838085,3
2870,1973,2,1,49094,0,1,9/21/12,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,502,15,0,48,3,646,0.010225282,0.375,0.375,0.857142857,0.3125,0,1,0.152900881,1.82838258,3
8008,1983,2,2,36075,1,0,12/9/13,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,119,6,0,38,3,202,0.003298683,0.285714286,0.571428571,0.285714286,0.142857143,0,1,-1.85265098,-0.793413463,2
1513,1979,1,2,60839,1,1,8/28/12,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,2,1250,16,0,42,4,670,0.020546031,0.117647059,0.705882353,0.222222222,0.764705882,0,1,-1.031867373,1.599923395,3
6173,1979,2,2,77298,0,1,11/2/13,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,1,969,23,0,42,3,239,0.0125359,0.25,0.458333333,1.5,0.041666667,0,1,2.326179512,-0.627713629,1
1419,1950,2,2,34026,1,1,8/5/13,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,76,6,0,71,4,328,0.002233586,0.285714286,0.428571429,0.333333333,0.428571429,0,1,-2.357063214,0.741850449,2
9150,1963,3,3,48918,1,1,4/12/14,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,62,5,0,58,3,78,0.001267427,0.166666667,0.666666667,0.2,0.333333333,0,1,-2.113007983,1.389507635,2
7960,1962,1,2,82122,0,0,8/15/13,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,1382,25,1,59,2,318,0.016828621,0.115384615,0.5,1.5,0.038461538,0.166666667,0,3.636860772,-0.096448412,1
1250,1976,2,3,37697,1,0,2/7/14,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1,84,6,0,45,2,142,0.002228294,0.285714286,0.428571429,0.285714286,0.142857143,0,1,-1.524409856,-0.854992918,2
9905,1952,2,2,34074,1,1,7/13/13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,255,9,1,69,4,351,0.007483712,0.3,0.3,0.428571429,0.5,0.166666667,1,-0.997442046,2.112962086,3
10691,1960,3,1,28520,1,1,6/14/13,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,43,4,0,61,4,380,0.001507714,0.2,0.4,0.142857143,0.2,0,1,-2.75322135,0.120779355,2
7002,1955,2,3,62535,0,1,10/3/13,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,398,13,0,66,2,269,0.006364436,0.214285714,0.571428571,0.75,0.071428571,0,1,0.804413774,-0.350550495,3
2952,1977,3,3,36273,1,0,4/16/14,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,76,6,0,44,2,74,0.002095222,0.428571429,0.428571429,0.428571429,0.285714286,0,1,-1.687856614,-1.334639733,2
8439,1964,2,2,63404,0,2,6/6/14,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,902,13,1,57,4,23,0.014226232,0.428571429,0.285714286,1.2,0.142857143,0.166666667,1,1.667677233,2.558778092,3
762,1981,1,2,75774,1,0,5/2/14,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,823,20,0,40,3,58,0.010861245,0.333333333,0.380952381,1.4,0.047619048,0,1,1.848053999,-0.072788311,1
2831,1976,2,2,78416,0,1,6/27/14,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1,1179,24,0,45,3,2,0.015035197,0.28,0.4,1.75,0.08,0,1,2.526061669,-0.24824569,1
6977,1974,2,2,75702,0,1,10/14/12,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1,1921,28,1,47,3,623,0.025375816,0.344827586,0.448275862,1.428571429,0.034482759,0.166666667,1,3.346480251,0.274905656,1
6289,1951,3,2,59385,1,1,4/28/13,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,2,185,8,0,70,4,427,0.003115265,0.333333333,0.444444444,0.5,0.222222222,0,1,-0.93097755,2.538330232,3
4168,1966,2,3,37070,1,1,3/20/13,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,433,14,1,55,3,466,0.011680604,0.333333333,0.533333333,0.625,0.6,0.166666667,1,-0.431282775,0.768396329,3
8397,1951,2,1,44689,1,1,1/10/14,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,2,34,4,1,70,4,170,0.000760814,0.2,0.4,0.125,0.4,0.166666667,1,-2.546826524,1.978546438,2
9284,1958,2,2,53977,0,1,6/8/13,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,1,907,22,0,63,3,386,0.016803453,0.217391304,0.52173913,0.833333333,0.217391304,0,1,1.262135316,1.497389409,3
6237,1966,3,3,7144,0,2,12/7/13,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,2,416,25,0,55,3,204,0.058230683,0.884615385,0.038461538,23,0,0,1,3.399241164,-0.448269738,1
3130,1964,2,3,18701,1,1,6/4/13,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,44,6,0,57,3,390,0.002352815,0.285714286,0.571428571,0.333333333,0.571428571,0,1,-3.192457852,0.462348411,2
1619,1956,2,1,90369,0,0,4/28/14,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,0,1588,16,1,65,2,62,0.017572398,0.235294118,0.352941176,2,0.058823529,0.166666667,0,3.65544204,-2.227139069,1
1990,1974,3,3,63159,0,0,11/5/12,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,0,1797,16,1,47,1,601,0.028452002,0.176470588,0.470588235,0.75,0.058823529,0.166666667,0,2.921997454,-1.022391192,1
5513,1966,2,2,37758,1,1,10/4/12,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,2,40,4,0,55,4,633,0.001059378,0.2,0.6,0.111111111,0.4,0,1,-3.306424646,1.255153102,2
269,1963,3,3,46757,0,1,11/16/12,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,1,1143,15,0,58,2,590,0.024445538,0.25,0.4375,0.4,0.375,0,1,0.306380421,1.609130529,3
8093,1969,3,1,79734,0,0,6/28/14,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,0,914,13,1,52,2,1,0.011463115,0.285714286,0.428571429,2,0.071428571,0.166666667,0,2.775615601,-0.097815185,1
10513,1992,2,2,63207,0,0,1/20/13,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,0,1502,11,1,29,2,525,0.023763191,0.166666667,0.5,0.25,0.083333333,0.166666667,0,1.037628844,-1.670307976,1
10177,1954,2,3,72071,0,1,2/14/13,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,1,1338,17,0,67,2,500,0.018565026,0.277777778,0.444444444,1.666666667,0.166666667,0,1,2.419763078,0.030790811,1
2549,1983,3,2,21840,1,0,7/21/13,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,1,27,4,0,38,3,343,0.001236264,0.2,0.6,0.1,0.2,0,1,-3.428107189,-0.373891967,2
5782,1982,1,2,58582,0,1,9/28/13,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,1,763,20,1,39,3,274,0.013024479,0.428571429,0.428571429,1.5,0.095238095,0.166666667,1,1.841210813,0.572847711,3
10057,1951,2,3,72282,0,0,7/19/13,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,0,1331,21,1,70,1,345,0.01841399,0.227272727,0.409090909,0.625,0.045454545,0.166666667,0,2.624327095,-0.280908367,1
10307,1956,2,1,50387,0,2,8/31/13,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,2,525,16,0,65,4,302,0.010419354,0.352941176,0.470588235,1,0.176470588,0,1,0.529036199,1.937226145,3
8566,1961,3,2,32583,1,1,6/15/14,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,2,9,3,0,60,4,14,0.000276218,0.25,0.5,0.125,0.25,0,1,-3.413104675,0.467615408,2
2415,1962,2,2,62568,0,1,4/7/14,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,1,953,13,1,59,3,83,0.015231428,0.357142857,0.357142857,1,0.214285714,0.166666667,1,1.569611755,-0.259246521,1
5684,1971,3,3,44635,1,1,10/11/13,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,2,68,5,0,50,3,261,0.001523468,0.333333333,0.5,0.25,0.333333333,0,1,-2.254229117,1.55951767,2
8334,1971,3,3,33316,1,1,10/4/13,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,2,131,7,0,50,3,268,0.003932045,0.25,0.5,0.285714286,0.375,0,1,-1.959883529,0.530305254,2
9166,1968,2,1,63967,0,1,8/9/13,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,1,882,20,0,53,3,324,0.01378836,0.19047619,0.571428571,1.333333333,0.142857143,0,1,1.629972976,0.238877589,3
1440,1978,1,2,52513,0,0,9/4/12,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,0,1149,23,0,43,2,663,0.021880296,0.375,0.375,1.125,0.083333333,0,0,1.9236306,-0.466669608,1
78,1969,2,1,25293,1,0,9/15/13,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,1,37,4,0,52,3,287,0.001462855,0.2,0.4,0.111111111,0.2,0,1,-2.870167181,-0.283964615,2
5441,1965,3,3,54111,0,1,8/25/13,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,1,388,13,0,56,2,308,0.007170446,0.357142857,0.428571429,0.833333333,0.142857143,0,1,0.561658149,0.83979431,3
5302,1986,2,2,78394,0,0,2/15/13,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,0,1428,15,1,35,2,499,0.01821568,0.25,0.3125,1.333333333,0.0625,0.166666667,0,2.903030589,-2.438764783,1
4687,1958,3,1,80739,0,0,5/23/13,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,0,1633,23,0,63,2,402,0.020225665,0.125,0.375,1.5,0.041666667,0,0,3.568842356,-1.171985037,1
1087,1975,3,2,22669,1,0,5/22/13,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,1,173,7,1,46,3,403,0.007631567,0.5,0.25,0.4,0.375,0.166666667,1,-1.761804298,-0.207459546,2
6859,1987,2,3,29236,1,0,10/8/13,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,1,99,7,0,34,2,264,0.003386236,0.5,0.375,0.4,0.25,0,1,-2.005919726,-0.770018531,2
9860,1959,2,2,44911,0,1,3/15/13,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,1,215,9,0,62,3,471,0.004787246,0.4,0.4,0.5,0.3,0,1,-1.026701487,2.003213282,3
7129,1962,3,1,54693,0,1,2/17/13,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,1,929,23,0,59,3,497,0.01698572,0.25,0.541666667,0.857142857,0.333333333,0,1,0.983482799,1.874482245,3
